word_segment,instances,prominence
གྲུབ་འབྲས་,1,0.008866820358219542
ལྟ་གྲུབ་,1,0.008866820358219542
འཛམ་གླིང་,1,0.008866820358219542
གསལ,1,0.008866820358219542
རྣམ་དཔྱོད་,1,0.008866820358219542
ཕྱིན་པ་,1,0.008866820358219542
མུག་,1,0.008866820358219542
འཁྲུགས་,1,0.008866820358219542
རྩོད་,1,0.008866820358219542
ནས་ས་གཡོ་,1,0.008866820358219542
ཁྱིམ་ཚང་,1,0.008866820358219542
རྙོག་,1,0.008866820358219542
འཛིངས་,1,0.008866820358219542
གཏུག་,1,0.008866820358219542
ན་ཉོན་མོངས་པ་,1,0.008866820358219542
མཐའ་མི་,1,0.008866820358219542
བརྟན་པ་,1,0.008866820358219542
འདྲེས་པ,1,0.008866820358219542
སྦྲང་རྩི་,1,0.008866820358219542
ལྕེ,1,0.008866820358219542
ལྡག་པ་,1,0.008866820358219542
ལ་དུག་,1,0.008866820358219542
གསུམ,1,0.008866820358219542
ཕྲ་རྒྱས་,1,0.008866820358219542
གྱ་,1,0.008866820358219542
ན་ཚེ་སྲོག་,1,0.008866820358219542
ནས་ཡོད,1,0.008866820358219542
ན་ཕྱི་རོལ་,1,0.008866820358219542
ལོངས་སྤྱོད་,1,0.008866820358219542
མཐར་ཐུག་པ,1,0.008866820358219542
ཡུན་རིང་བ་,1,0.008866820358219542
དེ་མ་ཡིན་པ,1,0.008866820358219542
འཁྲུལ་བ་,1,0.008866820358219542
དངོས་པོ,1,0.008866820358219542
མི་མཐུན་པ་,1,0.008866820358219542
ནོར་བ,1,0.008866820358219542
ཅེ་ན,1,0.008866820358219542
ནང་བ་,1,0.008866820358219542
སངས་རྒྱས་པ,1,0.008866820358219542
ཆེ་ཆུང་,1,0.008866820358219542
མདོ་སྔགས་,1,0.008866820358219542
བསྡུས་པ,1,0.008866820358219542
འདུལ་བ,1,0.008866820358219542
རགས་ཙམ་,1,0.008866820358219542
ན་དེ་ལས་,1,0.008866820358219542
སྲིང་,1,0.008866820358219542
ཚོད་འཛིན་,1,0.008866820358219542
ཏེ་ཤུགས་,1,0.008866820358219542
སྟོང་པ་ཉིད་,1,0.008866820358219542
རིགས་གསུམ་,1,0.008866820358219542
བསྡུ་,1,0.008866820358219542
ན་ཆོག,1,0.008866820358219542
དབེན་པ,1,0.008866820358219542
ནས་སྡོམ་,1,0.008866820358219542
ཚུལ་བཞིན་,1,0.008866820358219542
སྡུག་པ་,1,0.008866820358219542
ཏིང་ངེ་འཛིན་,1,0.008866820358219542
སྐོར་,1,0.008866820358219542
ཏེཏིང་འཛིན་,1,0.008866820358219542
ཞི་,1,0.008866820358219542
ཚར་,1,0.008866820358219542
བསལ་བ,1,0.008866820358219542
ངེས་འབྱུང་,1,0.008866820358219542
བསྐོར་བ་,1,0.008866820358219542
ཆེ་ཕྲ་,1,0.008866820358219542
འཛིན་མ་,1,0.008866820358219542
ཚར་གཅོད་,1,0.008866820358219542
གཅོད་བྱེད་,1,0.008866820358219542
དེད་,1,0.008866820358219542
དེ་གཅོད་,1,0.008866820358219542
ང,1,0.008866820358219542
གང་དེ,1,0.008866820358219542
སྐྱེས,1,0.008866820358219542
འགའ་ཡང་,1,0.008866820358219542
རྒྱུག་,1,0.008866820358219542
ཅན,1,0.008866820358219542
འཇིག་ཚོགས་,1,0.008866820358219542
སྒྲུབ་བྱེད་,1,0.008866820358219542
ལེན,1,0.008866820358219542
ཤེས,1,0.008866820358219542
བདག་གཞན་,1,0.008866820358219542
སྡང་,1,0.008866820358219542
དེ་དོན་,1,0.008866820358219542
མཐུན་པ་,1,0.008866820358219542
ན་ཡོད་པ་,1,0.008866820358219542
བཙན་,1,0.008866820358219542
གོམས་པ་,1,0.008866820358219542
མཐོང་ལམ་,1,0.008866820358219542
ས་བཅུ་,1,0.008866820358219542
རྒྱུན་མཐ,1,0.008866820358219542
མཐོ་དམན་,1,0.008866820358219542
ཉོན་,1,0.008866820358219542
གཉིས་པོ་,1,0.008866820358219542
དབྱེ་བ,1,0.008866820358219542
ས་བཅུ,1,0.008866820358219542
རྒྱུན་མཐའ་,1,0.008866820358219542
དུ་ཡོད་པ་,1,0.008866820358219542
ན་ཤིན་ཏུ་,1,0.008866820358219542
མགོ་ཉོག་པ་,1,0.008866820358219542
སྦྱང་བྱ,1,0.008866820358219542
མདོར་བསྡུས་,1,0.008866820358219542
འབྱུང་,1,0.008866820358219542
གཙོ,1,0.008866820358219542
གཅོད་པ་,1,0.008866820358219542
བརྙེས་,1,0.008866820358219542
དབུ་,1,0.008866820358219542
ཐོས་བསམ་,1,0.008866820358219542
འབད་པ་,1,0.008866820358219542
གལ་ཆེ་བ་,1,0.008866820358219542
འགལ་བ་,1,0.008866820358219542
གཞུང་ལས་,1,0.008866820358219542
ཤ་ཁྲག་,1,0.008866820358219542
རུས་པ,1,0.008866820358219542
རུལ་བ་,1,0.008866820358219542
འཐོར་བ་,1,0.008866820358219542
མཉམ་,1,0.008866820358219542
སྐྱེ་འགག་,1,0.008866820358219542
སྔ་ཕྱི་,1,0.008866820358219542
འདོད,1,0.008866820358219542
གློ་བུར་,1,0.008866820358219542
ལོགས་,1,0.008866820358219542
འོད་གསལ་བ,1,0.008866820358219542
དྲི་མ་,1,0.008866820358219542
གློ་བུར་བ,1,0.008866820358219542
གཞི,1,0.008866820358219542
སངས་པ,1,0.008866820358219542
དག་པ་,1,0.008866820358219542
ཟློག་,1,0.008866820358219542
དྲངས་པ་,1,0.008866820358219542
སེམས་ཆེན་པོ,1,0.008866820358219542
འདུལ་ཞིང་,1,0.008866820358219542
